    3.815771    326.260193      0.087880      0.016500
    3.853270    333.884308      0.102700      0.023600
    3.890771    341.204010      0.111018      0.028800
    3.928271    345.274109      0.105634      0.026700
    3.965770    344.638214      0.114583      0.031300
    4.003271    342.502289      0.121748      0.034900
    4.040771    341.040894      0.122445      0.035000
    4.078270    341.347687      0.114946      0.030900
    4.115770    343.022308      0.099540      0.023400
    4.153271    344.694794      0.078244      0.014600
    4.190770    344.956512      0.057512      0.007900
    4.228270    343.446991      0.049067      0.005700
    4.265769    341.878906      0.054233      0.006900
    4.303270    343.502594      0.056275      0.007500
    4.340770    350.180908      0.047272      0.005500
    4.362421    345.987213      0.053589      0.006900
    4.384072    342.534302      0.058284      0.008000
    4.405722    339.924408      0.061248      0.008700
    4.427372    338.197815      0.061560      0.008700
    4.449022    337.304810      0.060288      0.008300
    4.470673    337.113190      0.057722      0.007600
    4.492324    337.393005      0.100332      0.023000
    4.513974    336.135986      0.100268      0.022800
    4.535625    334.693909      0.098015      0.021600
    4.557275    332.562805      0.094204      0.019700
    4.578925    329.313507      0.089920      0.017600
    4.600576    324.720001      0.085855      0.015600
    4.622227    318.832794      0.082835      0.014000
    4.643877    311.985809      0.081259      0.012900
    4.665527    304.739197      0.081563      0.012400
    4.687177    297.769012      0.083808      0.012500
    4.708828    291.728912      0.087238      0.013000
    4.730479    287.128510      0.090324      0.013500
    4.752129    284.278412      0.092237      0.013800
    4.773779    283.316803      0.093219      0.014000
                                          
    0.000000      0.000000      0.000000      0.000000
    0.043301     37.455299      0.445957      0.005600
    0.086603     72.877403      0.378848      0.015300
    0.129904    105.369400      0.297324      0.019700
    0.173205    134.864395      0.223280      0.018200
    0.216506    160.800400      0.173930      0.015700
    0.259808    181.699203      0.153434      0.015600
    0.303109    196.346207      0.149956      0.017400
    0.346410    205.256607      0.149896      0.019000
    0.389711    210.994202      0.152204      0.020700
    0.433013    216.925797      0.155029      0.022700
    0.476314    225.077805      0.152992      0.023800
    0.519615    235.191193      0.145796      0.023600
    0.562917    246.022202      0.139967      0.023800
    0.606218    256.950500      0.138446      0.025400
    0.649519    267.990997      0.133264      0.025600
    0.692820    278.592407      0.116657      0.021200
    0.736122    287.192993      0.092615      0.014200
    0.779423    292.396912      0.075955      0.009900
    0.822724    294.385590      0.075822      0.010000
    0.866025    294.728302      0.078705      0.010800
    0.896643    296.146606      0.074614      0.009800
    0.927262    300.261597      0.064379      0.007500
    0.957881    306.736511      0.052474      0.005200
    0.988499    314.318115      0.080028      0.012700
    1.019118    321.740204      0.088573      0.016300
    1.049736    328.216614      0.102010      0.022500
    1.080355    333.192108      0.117569      0.030800
    1.110974    336.447998      0.133017      0.040200
    1.141592    337.935211      0.146657      0.049300
    1.172211    337.691498      0.157946      0.057100
    1.202830    335.943909      0.166901      0.063100
    1.233448    333.252991      0.172852      0.066600
    1.264067    330.470001      0.174961      0.067100
    1.294685    328.495911      0.172702      0.064600
    1.325304    328.068390      0.165542      0.059200
    1.355923    329.654114      0.152761      0.050900
    1.386541    333.219513      0.132625      0.039200
    1.417160    337.863403      0.103829      0.024700
    1.447779    341.851288      0.070626      0.011700
    1.478397    343.426300      0.051996      0.006400
    1.509016    342.731598      0.050865      0.006100
    1.539635    340.611206      0.048156      0.005400
    1.570253    336.998108      0.044431      0.004500
    1.600872    331.881012      0.041459      0.003800
    1.631490    325.339508      0.040589      0.003500
    1.662109    317.461395      0.040390      0.003300
    1.692728    308.188202      0.040325      0.003100
    1.723346    297.216187      0.039739      0.002800
    1.753965    284.057190      0.040068      0.002600
    1.784584    268.249390      0.044030      0.002800
    1.815202    249.608505      0.052143      0.003400
    1.845821    228.366501      0.061817      0.004000
    1.876440    205.085602      0.070534      0.004200
    1.907058    180.361694      0.074254      0.003600
    1.937677    154.480301      0.073676      0.002600
    1.968295    127.269402      0.065622      0.001400
    1.998914     98.280602      0.050784      0.000500
    2.029533     67.193001      0.033219      0.000100
    2.060151     34.177200      0.000000      0.000000
    2.090770      0.000000      0.000000      0.000000
    2.128271     39.074100      0.213741      0.001400
    2.165770     77.036499      0.185527      0.004100
    2.203270    112.597900      0.148346      0.005600
    2.240771    144.548401      0.119612      0.006000
    2.278270    172.238007      0.108426      0.007000
    2.315770    195.900894      0.117308      0.010600
    2.353269    216.611099      0.131560      0.016300
    2.390770    235.658600      0.135945      0.020600
    2.428271    253.581406      0.124171      0.019900
    2.465770    269.800415      0.101998      0.015200
    2.503270    283.285004      0.083387      0.011200
    2.540771    293.583801      0.084320      0.012300
    2.578270    301.401306      0.101812      0.018900
    2.615770    308.261597      0.115854      0.025600
    2.653271    315.267212      0.116336      0.027000
    2.690770    322.509094      0.107666      0.024200
    2.728271    329.936401      0.095675      0.020000
    2.765769    337.555908      0.079625      0.014500
    2.803270    344.669312      0.060751      0.008800
    2.840771    350.180908      0.047272      0.005500
    2.878271    353.848389      0.047625      0.005700
    2.915771    356.403290      0.056016      0.008000
    2.953271    358.541199      0.064996      0.010900
    2.990771    360.309387      0.074081      0.014300
    3.028270    361.359802      0.083331      0.018200
    3.065771    361.437592      0.092634      0.022500
    3.103271    360.567200      0.100774      0.026500
    3.140771    358.873108      0.107008      0.029600
    3.178271    356.313599      0.111534      0.031700
    3.215771    352.635406      0.113935      0.032400
    3.253271    347.589996      0.114334      0.031700
    3.290771    341.204010      0.111018      0.028800
    3.328272    333.884308      0.102700      0.023600
    3.365771    326.260193      0.087880      0.016500
    3.403271    318.835205      0.068593      0.009600
    3.440771    311.806396      0.051621      0.005200
    3.478271    305.322906      0.049583      0.004600
    3.515771    299.833588      0.060935      0.006700
    3.553271    296.073792      0.073866      0.009600
    3.590771    294.728302      0.078705      0.010800
    3.628271    296.073792      0.073866      0.009600
    3.665771    299.833588      0.060935      0.006700
    3.703271    305.322906      0.049583      0.004600
    3.740771    311.806396      0.051621      0.005200
    3.778271    318.835205      0.068593      0.009600
    3.815771    326.260193      0.087880      0.016500
    3.853270    333.884308      0.102700      0.023600
    3.890771    341.204010      0.111018      0.028800
    3.928271    347.589996      0.114334      0.031700
    3.965770    352.635406      0.113935      0.032400
    4.003271    356.313599      0.111534      0.031700
    4.040771    358.873108      0.107008      0.029600
    4.078270    360.567200      0.100774      0.026500
    4.115770    361.437592      0.092634      0.022500
    4.153271    361.359802      0.083331      0.018200
    4.190770    360.309387      0.074081      0.014300
    4.228270    358.541199      0.064996      0.010900
    4.265769    356.403290      0.056016      0.008000
    4.303270    353.848389      0.047625      0.005700
    4.340770    350.180908      0.047272      0.005500
    4.362421    349.618103      0.051472      0.006500
    4.384072    348.045105      0.061513      0.009200
    4.405722    345.776794      0.073318      0.012900
    4.427372    343.240814      0.084037      0.016700
    4.449022    340.853699      0.092378      0.019900
    4.470673    338.891296      0.097915      0.022100
    4.492324    337.445709      0.054946      0.006900
    4.513974    338.120605      0.052397      0.006300
    4.535625    338.977905      0.050579      0.005900
    4.557275    339.889008      0.050014      0.005800
    4.578925    340.758606      0.050314      0.005900
    4.600576    341.523499      0.051045      0.006100
    4.622227    342.149109      0.051781      0.006300
    4.643877    342.625793      0.052523      0.006500
    4.665527    342.963287      0.052873      0.006600
    4.687177    343.183807      0.052839      0.006600
    4.708828    343.315186      0.052417      0.006500
    4.730479    343.385315      0.052407      0.006500
    4.752129    343.417389      0.051997      0.006400
    4.773779    343.426300      0.051996      0.006400
                                          
    0.000000      0.000000      0.000000      0.000000
    0.043301     81.377098      0.150235      0.003000
    0.086603    160.358505      0.147965      0.011300
    0.129904    234.785004      0.140046      0.021700
    0.173205    302.153900      0.126234      0.029200
    0.216506    359.270111      0.109917      0.031300
    0.259808    403.391510      0.096635      0.030500
    0.303109    434.128387      0.089793      0.030500
    0.346410    453.713196      0.088142      0.032100
    0.389711    464.990997      0.088383      0.033900
    0.433013    469.513794      0.088046      0.034300
    0.476314    467.567902      0.085663      0.032200
    0.519615    459.204803      0.079871      0.027000
    0.562917    444.680389      0.071164      0.020100
    0.606218    424.322998      0.061571      0.013700
    0.649519    398.845093      0.054833      0.009600
    0.692820    370.226196      0.053247      0.007800
    0.736122    341.849091      0.056169      0.007400
    0.779423    317.497894      0.063662      0.008200
    0.822724    300.757812      0.073844      0.009900
    0.866025    294.728302      0.078705      0.010800
    0.896643    296.234100      0.078305      0.010800
    0.927262    300.510498      0.077191      0.010800
    0.957881    306.873505      0.076633      0.011100
    0.988499    315.201508      0.047504      0.004500
    1.019118    325.340302      0.051341      0.005600
    1.049736    336.833496      0.058149      0.007700
    1.080355    349.246704      0.061302      0.009200
    1.110974    362.028503      0.059777      0.009400
    1.141592    374.674591      0.055247      0.008600
    1.172211    386.860199      0.052881      0.008400
    1.202830    398.328400      0.054329      0.009400
    1.233448    408.893188      0.056992      0.010900
    1.264067    418.587585      0.057679      0.011700
    1.294685    427.453094      0.056964      0.011900
    1.325304    435.303009      0.056404      0.012100
    1.355923    441.789307      0.057827      0.013100
    1.386541    446.636993      0.061411      0.015100
    1.417160    449.817596      0.065831      0.017600
    1.447779    451.539612      0.069382      0.019700
    1.478397    452.073303      0.070694      0.020500
    1.509016    451.630890      0.075116      0.023100
    1.539635    451.069702      0.081311      0.027000
    1.570253    451.123108      0.084694      0.029300
    1.600872    451.322815      0.086796      0.030800
    1.631490    450.614990      0.089984      0.033000
    1.662109    447.983185      0.095452      0.036700
    1.692728    442.650909      0.104077      0.042600
    1.723346    434.073792      0.115213      0.050200
    1.753965    421.900299      0.126532      0.057200
    1.784584    405.930206      0.135250      0.060500
    1.815202    385.967194      0.139516      0.058200
    1.845821    361.594208      0.140222      0.051600
    1.876440    332.134308      0.141129      0.044100
    1.907058    296.956299      0.147486      0.038500
    1.937677    255.925003      0.162934      0.034900
    1.968295    209.672302      0.188039      0.031200
    1.998914    159.516296      0.219915      0.024700
    2.029533    107.057297      0.252787      0.014700
    2.060151     53.640400      0.276024      0.004400
    2.090770      0.000000      0.000000      0.000000
    2.128271     63.768200      0.311115      0.007900
    2.165770    126.603897      0.267380      0.023000
    2.203270    187.270004      0.202975      0.029000
    2.240771    243.870407      0.124827      0.018600
    2.278270    294.159912      0.000000      0.000000
    2.315770    336.545105      0.000000      0.011200
    2.353269    370.931610      0.000000      0.006600
    2.390770    398.544891      0.040773      0.005300
    2.428271    420.656586      0.054372      0.010500
    2.465770    437.350800      0.036803      0.005200
    2.503270    447.544312      0.000000      0.002300
    2.540771    450.117798      0.000000      0.003900
    2.578270    445.079315      0.018082      0.001300
    2.615770    433.957001      0.046292      0.008100
    2.653271    419.279907      0.056340      0.011200
    2.690770    403.523590      0.052767      0.009100
    2.728271    388.236786      0.038994      0.004600
    2.765769    373.956909      0.026018      0.001900
    2.803270    360.946198      0.032133      0.002700
    2.840771    350.180908      0.047272      0.005500
    2.878271    353.848389      0.047625      0.005700
    2.915771    356.403290      0.056016      0.008000
    2.953271    358.541199      0.064996      0.010900
    2.990771    360.309387      0.074081      0.014300
    3.028270    361.359802      0.083331      0.018200
    3.065771    361.437592      0.092634      0.022500
    3.103271    360.567200      0.100774      0.026500
    3.140771    358.873108      0.107008      0.029600
    3.178271    356.313690      0.111534      0.031700
    3.215771    352.635406      0.113935      0.032400
    3.253271    347.589996      0.114334      0.031700
    3.290771    342.465790      0.100761      0.023900
    3.328272    335.792114      0.103833      0.024400
    3.365771    326.696289      0.111012      0.026400
    3.403271    318.835205      0.068593      0.009600
    3.440771    311.806396      0.051621      0.005200
    3.478271    305.322906      0.049583      0.004600
    3.515771    299.833588      0.060935      0.006700
    3.553271    296.169891      0.079402      0.011100
    3.590771    294.728302      0.078705      0.010800
    3.628271    296.169891      0.079402      0.011100
    3.665771    299.833588      0.060935      0.006700
    3.703271    305.322906      0.049583      0.004600
    3.740771    311.806396      0.051621      0.005200
    3.778271    318.835205      0.068593      0.009600
    3.815771    326.696289      0.111012      0.026400
    3.853270    335.792114      0.103833      0.024400
    3.890771    342.465790      0.100761      0.023900
    3.928271    347.589996      0.114334      0.031700
    3.965770    352.635406      0.113935      0.032400
    4.003271    356.313690      0.111534      0.031700
    4.040771    358.873108      0.107008      0.029600
    4.078270    360.567200      0.100774      0.026500
    4.115770    361.437592      0.092634      0.022500
    4.153271    361.359802      0.083331      0.018200
    4.190770    360.309387      0.074081      0.014300
    4.228270    358.541199      0.064996      0.010900
    4.265769    356.403290      0.056016      0.008000
    4.303270    353.848389      0.047625      0.005700
    4.340770    350.180908      0.047272      0.005500
    4.362421    354.992798      0.040749      0.004200
    4.384072    360.309296      0.034492      0.003100
    4.405722    366.039703      0.031094      0.002600
    4.427372    372.116089      0.031740      0.002800
    4.449022    378.486115      0.035873      0.003700
    4.470673    385.101013      0.041393      0.005100
    4.492324    391.901886      0.046967      0.006800
    4.513974    398.808685      0.051601      0.008500
    4.535625    405.717712      0.054463      0.009800
    4.557275    412.508514      0.056233      0.010800
    4.578925    419.059204      0.056621      0.011300
    4.600576    425.259094      0.056287      0.011500
    4.622227    431.011993      0.056255      0.011800
    4.643877    436.231903      0.056748      0.012300
    4.665527    440.837311      0.058612      0.013400
    4.687177    444.748810      0.061467      0.015000
    4.708828    447.890289      0.064786      0.016900
    4.730479    450.192902      0.067801      0.018700
    4.752129    451.599792      0.069899      0.020000
    4.773779    452.073303      0.070694      0.020500
                                          
    0.000000   1027.177246      0.017384      0.006400
    0.043301   1031.438721      0.031435      0.021100
    0.086603   1042.134888      0.054185      0.064000
    0.129904   1053.927246      0.071821      0.115000
    0.173205   1060.598511      0.077555      0.135800
    0.216506   1057.746338      0.073283      0.120600
    0.259808   1045.190308      0.070539      0.109100
    0.303109   1023.294617      0.279782      1.645200
    0.346410    956.360229      0.252530      1.170700
    0.389711    912.270386      0.273072      1.245600
    0.433013    897.360596      0.320893      1.664300
    0.476314    900.703491      0.336456      1.843300
    0.519615    913.652710      0.308230      1.591800
    0.562917    929.379517      0.081446      0.115000
    0.606218    934.284424      0.082622      0.119600
    0.649519    931.018005      0.087565      0.133400
    0.692820    922.027771      0.057288      0.056000
    0.736122    919.303772      0.045294      0.034800
    0.779423    917.825195      0.058569      0.058000
    0.822724    914.330872      0.084143      0.118800
    0.866025    912.322876      0.084328      0.118800
    0.896643    911.178406      0.082602      0.113700
    0.927262    907.354980      0.077947      0.100400
    0.957881    899.588074      0.072679      0.085800
    0.988499    885.680603      0.073519      0.085100
    1.019118    863.015625      0.089520      0.119800
    1.049736    830.072571      0.122904      0.208900
    1.080355    788.759094      0.169178      0.357400
    1.110974    746.454712      0.221158      0.547000
    1.141592    715.938904      0.267779      0.737700
    1.172211    711.302490      0.294524      0.880900
    1.202830    740.394592      0.292118      0.938900
    1.233448    799.913391      0.265134      0.902800
    1.264067    878.579529      0.226866      0.797400
    1.294685    943.557617      0.172592      0.532300
    1.325304    946.570190      0.201599      0.730900
    1.355923    915.519592      0.228086      0.875200
    1.386541    891.998108      0.255252      1.040500
    1.417160    878.474915      0.278744      1.203500
    1.447779    873.304382      0.294618      1.328700
    1.478397    872.338989      0.300225      1.376700
    1.509016    895.766479      0.285920      1.316600
    1.539635    953.464111      0.252626      1.164500
    1.570253    981.661804      0.221306      0.947300
    1.600872    968.823792      0.224156      0.946600
    1.631490    967.392273      0.220673      0.914700
    1.662109    979.363281      0.212570      0.869900
    1.692728   1001.187012      0.203699      0.834800
    1.723346   1021.581726      0.114850      0.276300
    1.753965   1019.681824      0.103023      0.221500
    1.784584   1018.635010      0.090904      0.172100
    1.815202   1017.849792      0.079159      0.130300
    1.845821   1016.970703      0.068780      0.098200
    1.876440   1016.017700      0.060684      0.076300
    1.907058   1015.439392      0.054866      0.062300
    1.937677   1015.848511      0.050202      0.052200
    1.968295   1017.595825      0.045060      0.042200
    1.998914   1020.469788      0.038325      0.030700
    2.029533   1023.693909      0.029976      0.018900
    2.060151   1026.221680      0.021532      0.009800
    2.090770   1027.177246      0.017384      0.006400
    2.128271   1027.281982      0.025058      0.013300
    2.165770   1027.349487      0.038927      0.032100
    2.203270   1026.689819      0.052584      0.058500
    2.240771   1024.227905      0.065415      0.090100
    2.278270   1018.332275      0.079000      0.129900
    2.315770   1006.410522      0.098139      0.195800
    2.353269    985.572510      0.127190      0.315400
    2.390770    954.697388      0.160695      0.472400
    2.428271    915.756470      0.194903      0.639400
    2.465770    875.672974      0.228189      0.801400
    2.503270    846.664124      0.254649      0.933000
    2.540771    842.055176      0.265500      1.003200
    2.578270    867.465576      0.256216      0.991500
    2.615770    911.233093      0.236275      0.930400
    2.653271    945.477173      0.235431      0.994500
    2.690770    972.643372      0.224241      0.954800
    2.728271    982.571106      0.219591      0.934400
    2.765769    956.721680      0.238315      1.043400
    2.803270    931.051392      0.251863      1.103700
    2.840771    921.314209      0.256889      1.124300
    2.878271    930.972229      0.250408      1.090800
    2.915771    955.673889      0.230506      0.974000
    2.953271    984.232422      0.203854      0.808000
    2.990771   1006.417725      0.182660      0.678300
    3.028270   1020.170776      0.174585      0.636700
    3.065771   1028.901001      0.177519      0.669600
    3.103271   1035.495972      0.183528      0.724900
    3.140771    915.532471      0.247781      1.032900
    3.178271    772.219604      0.310926      1.157100
    3.215771    662.326416      0.351992      1.090900
    3.253271    618.240417      0.333917      0.855400
    3.290771    643.079285      0.254091      0.535900
    3.328272    705.788025      0.154933      0.240000
    3.365771    772.835327      0.062614      0.047000
    3.403271    826.598999      0.000000      0.023000
    3.440771    863.403870      0.000000      0.003900
    3.478271    886.696716      0.055324      0.048300
    3.515771    901.161682      0.075047      0.091800
    3.553271    909.510620      0.082607      0.113300
    3.590771    912.322876      0.084328      0.118800
    3.628271    909.510620      0.082607      0.113300
    3.665771    901.161682      0.075047      0.091800
    3.703271    886.696716      0.055324      0.048300
    3.740771    863.403870      0.000000      0.003900
    3.778271    826.598999      0.000000      0.023000
    3.815771    772.835327      0.062614      0.047000
    3.853270    705.788025      0.154933      0.240000
    3.890771    643.079285      0.254091      0.535900
    3.928271    618.240417      0.333917      0.855400
    3.965770    662.326416      0.351992      1.090900
    4.003271    772.219604      0.310926      1.157100
    4.040771    915.532471      0.247781      1.032900
    4.078270   1035.495972      0.183528      0.724900
    4.115770   1028.901001      0.177519      0.669600
    4.153271   1020.170776      0.174585      0.636700
    4.190770   1006.417725      0.182660      0.678300
    4.228270    984.232422      0.203854      0.808000
    4.265769    955.673889      0.230506      0.974000
    4.303270    930.972229      0.250408      1.090800
    4.340770    921.314209      0.256889      1.124300
    4.362421    920.852722      0.257839      1.131500
    4.384072    919.784485      0.260116      1.148900
    4.405722    918.902710      0.262397      1.166900
    4.427372    919.107422      0.263561      1.177800
    4.449022    921.018494      0.263226      1.179700
    4.470673    924.732788      0.261680      1.175300
    4.492324    929.757324      0.259534      1.168700
    4.513974    935.079285      0.257493      1.163600
    4.535625    939.351013      0.256289      1.163300
    4.557275    941.203125      0.256761      1.172200
    4.578925    939.647888      0.259534      1.193700
    4.600576    934.408325      0.264626      1.227200
    4.622227    925.997620      0.271368      1.267400
    4.643877    915.522278      0.278685      1.306600
    4.665527    904.341187      0.285522      1.338200
    4.687177    893.738586      0.291178      1.359300
    4.708828    884.716003      0.295379      1.370700
    4.730479    877.930725      0.298161      1.375300
    4.752129    873.748718      0.299718      1.376500
    4.773779    872.338989      0.300225      1.376700
                                          
    0.000000   1027.177246      0.017384      0.006400
    0.043301   1031.438721      0.031435      0.021100
    0.086603   1042.135010      0.054185      0.064000
    0.129904   1053.927246      0.071821      0.115000
    0.173205   1060.598511      0.077555      0.135800
    0.216506   1057.746338      0.073283      0.120600
    0.259808   1045.190308      0.070539      0.109100
    0.303109   1026.083252      0.070355      0.104600
    0.346410   1002.596497      0.071624      0.103500
    0.389711    976.601379      0.078910      0.119200
    0.433013    952.588928      0.086888      0.137500
    0.476314    935.779480      0.088448      0.137500
    0.519615    928.495605      0.084551      0.123700
    0.562917    929.379517      0.081446      0.115000
    0.606218    934.284424      0.082622      0.119600
    0.649519    937.708984      0.084796      0.126900
    0.692820    935.696228      0.084576      0.125700
    0.736122    928.615173      0.083092      0.119500
    0.779423    919.576477      0.243227      1.004100
    0.822724    914.330872      0.084143      0.118800
    0.866025    912.322876      0.084328      0.118800
    0.896643    913.240417      0.086102      0.124100
    0.927262    915.297424      0.099268      0.165700
    0.957881    917.079529      0.117838      0.234400
    0.988499    918.746887      0.124498      0.262600
    1.019118    921.680725      0.124527      0.264400
    1.049736    926.837891      0.122799      0.260000
    1.080355    933.790588      0.121203      0.257100
    1.110974    940.522278      0.121291      0.261200
    1.141592    944.361694      0.124779      0.278700
    1.172211    943.686218      0.132308      0.312900
    1.202830    939.394714      0.143020      0.362300
    1.233448    935.085999      0.154790      0.420500
    1.264067    935.448303      0.165195      0.479300
    1.294685    964.099121      0.189381      0.669100
    1.325304    958.899109      0.176757      0.576600
    1.355923    977.650208      0.178215      0.609300
    1.386541    994.909302      0.175912      0.614800
    1.417160   1006.728027      0.155819      0.493900
    1.447779   1009.375000      0.089307      0.163100
    1.478397   1008.327881      0.081335      0.135000
    1.509016   1010.350403      0.080082      0.131400
    1.539635    999.382812      0.214180      0.919600
    1.570253   1018.408508      0.219142      0.999700
    1.600872   1034.477173      0.071855      0.110900
    1.631490   1044.830200      0.073664      0.118900
    1.662109   1032.528076      0.134881      0.389300
    1.692728   1025.302612      0.125740      0.333600
    1.723346   1025.798950      0.196162      0.812700
    1.753965   1046.333862      0.187435      0.772000
    1.784584   1059.331177      0.170829      0.657300
    1.815202   1065.952271      0.137901      0.433700
    1.845821   1062.734619      0.029103      0.019200
    1.876440   1057.420654      0.000000      0.026400
    1.907058   1054.392822      0.042550      0.040400
    1.937677   1052.784790      0.092002      0.188300
    1.968295   1049.544189      0.104057      0.239400
    1.998914   1043.059204      0.082075      0.147100
    2.029533   1035.299805      0.050054      0.053900
    2.060151   1029.354858      0.026380      0.014800
    2.090770   1027.177246      0.017384      0.006400
    2.128271   1027.281982      0.025058      0.013300
    2.165770   1027.349487      0.038927      0.032100
    2.203270   1026.689819      0.052584      0.058500
    2.240771   1024.227905      0.065415      0.090100
    2.278270   1018.332275      0.079000      0.129900
    2.315770   1006.410522      0.098139      0.195800
    2.353269    985.572510      0.127190      0.315400
    2.390770    954.697388      0.160695      0.472400
    2.428271    915.756470      0.194903      0.639400
    2.465770    875.672974      0.228189      0.801400
    2.503270    846.664124      0.254649      0.933000
    2.540771    842.055176      0.265500      1.003200
    2.578270    867.465576      0.256216      0.991500
    2.615770    911.233093      0.236275      0.930400
    2.653271    945.477173      0.235431      0.994500
    2.690770    972.643372      0.224241      0.954800
    2.728271    982.571106      0.219591      0.934400
    2.765769    956.721680      0.238315      1.043400
    2.803270    931.051392      0.251863      1.103700
    2.840771    921.314209      0.256889      1.124300
    2.878271    930.972290      0.250408      1.090800
    2.915771    955.673889      0.230506      0.974000
    2.953271    984.232422      0.203854      0.808000
    2.990771   1006.417725      0.182660      0.678300
    3.028270   1020.170898      0.174585      0.636700
    3.065771   1028.901001      0.177519      0.669600
    3.103271   1035.495972      0.183528      0.724900
    3.140771   1039.714111      0.185710      0.748300
    3.178271   1038.678467      0.181534      0.713600
    3.215771   1029.566772      0.172652      0.634200
    3.253271   1012.646301      0.163082      0.547400
    3.290771    991.208130      0.156923      0.485600
    3.328272    969.115723      0.155378      0.455100
    3.365771    950.428101      0.153032      0.424600
    3.403271    938.250977      0.145430      0.373700
    3.440771    931.944397      0.136730      0.325900
    3.478271    927.905090      0.131602      0.299300
