1.498332  239.356506
1.510579  234.046204
1.522826  228.367996
1.535073  222.345505
1.547322  216.006699
1.559569  209.383896
1.571816  202.511993
1.584063  195.427307
1.596312  188.165497
1.608559  180.759293
1.620806  173.234802
1.633053  165.609894
1.645301  157.891296
1.657548  150.075104
1.669796  142.147797
1.682043  134.088699
1.694291  125.873802
1.706538  117.478996
1.718785  108.882797
1.731032  100.068001
1.743281  91.022102
1.755528  81.737801
1.767775  72.212700
1.780022  62.449902
1.792271  52.459099
1.804518  42.257500
1.816765  31.871300
1.829012  21.335800
1.841260  10.695100
1.853508  0.000000
1.868507  15.688400
1.883508  31.310101
1.898508  46.794399
1.913507  62.064301
1.928507  77.036400
1.943508  91.623901
1.958508  105.740799
1.973507  119.308601
1.988507  132.260803
2.003508  144.548401
2.018507  156.143906
2.033507  167.043503
2.048507  177.268402
2.063508  186.864807
2.078508  195.900894
2.093507  204.461304
2.108507  212.638306
2.123508  220.520004
2.138508  228.178406
2.153507  235.658600
2.168507  242.973206
2.183508  250.101501
2.198508  256.994812
2.213508  263.585693
2.228507  269.800415
2.243509  275.570312
2.258508  280.843689
2.273508  285.594788
2.288507  289.828613
2.303509  293.583801
2.318508  296.931000
2.333508  299.966309
2.348508  302.799500
2.363509  305.536499
2.378509  308.261597
2.393508  311.024689
2.408508  313.841095
2.423509  316.702698
2.438509  319.594604
2.453508  322.509094
2.468508  325.450500
2.483509  328.429901
2.498509  331.453491
2.513509  334.508698
2.528508  337.555908
2.543509  340.528687
2.558509  343.345093
2.573509  345.925995
2.588508  348.213013
2.603510  350.180908
2.618510  346.915588
2.633510  344.429901
2.648510  342.788605
2.663510  341.974792
2.678511  341.878906
2.693510  342.311890
2.708510  343.042694
2.723510  343.842499
2.738511  344.522797
2.753510  344.956512
2.768510  345.081604
2.783510  344.894104
2.798511  344.435699
2.813510  343.780396
2.828511  343.022308
2.843510  342.264404
2.858511  341.608398
2.873510  341.144806
2.888510  340.942688
2.903510  341.040894
2.918511  341.440094
2.933511  342.099487
2.948511  342.936096
2.963510  343.830597
2.978511  344.638214
2.993511  345.203094
3.008511  345.375793
3.023510  345.029205
3.038511  343.901215
3.053511  341.204010
3.068511  338.354492
3.083511  335.393311
3.098511  332.363586
3.113511  329.307190
3.128511  326.260193
3.143511  322.923309
3.158512  319.300415
3.173511  315.935211
3.188511  312.886597
3.203511  310.162689
3.218512  307.729187
3.233511  305.526611
3.248512  303.493103
3.263511  301.586609
3.278512  299.800507
3.293511  298.078308
3.308511  296.650604
3.323511  295.595093
3.338512  294.946899
3.353512  294.728302
3.368511  294.946899
3.383512  295.595093
3.398512  296.650604
3.413512  298.078308
3.428511  299.800507
3.443512  301.586609
3.458512  303.493103
3.473512  305.526611
3.488511  307.729187
3.503512  310.162689
3.518512  312.886597
3.533512  315.935211
3.548512  319.300415
3.563512  322.923309
3.578512  326.260193
3.593512  329.307190
3.608512  332.363586
3.623513  335.393311
3.638512  338.354492
3.653512  341.204010
3.668512  343.901215
3.683513  345.029205
3.698512  345.375793
3.713512  345.203094
3.728512  344.638214
3.743513  343.830597
3.758512  342.936096
3.773513  342.099487
3.788512  341.440094
3.803513  341.040894
3.818513  340.942688
3.833513  341.144806
3.848512  341.608398
3.863513  342.264404
3.878513  343.022308
3.893513  343.780396
3.908512  344.435699
3.923513  344.894104
3.938513  345.081604
3.953513  344.956512
3.968513  344.522797
3.983513  343.842499
3.998513  343.042694
4.013513  342.311890
4.028512  341.878906
4.043513  341.974792
4.058513  342.788605
4.073513  344.429901
4.088512  346.915588
4.103513  350.180908
4.112174  348.422302
4.120833  346.770508
4.129493  345.233490
4.138153  343.819092
4.146814  342.534302
4.155474  341.385193
4.164134  340.375793
4.172793  339.508698
4.181454  338.783508
4.190114  338.197815
4.198774  337.746399
4.207434  337.422089
4.216094  337.215698
4.224754  337.116608
4.233414  337.113190
4.242074  337.193787
4.250735  337.346191
4.259395  337.133606
4.268054  336.633789
4.276714  336.135986
4.285375  335.609497
4.294035  335.021515
4.302695  334.338593
4.311355  333.528809
4.320015  332.562805
4.328675  331.415497
4.337335  330.067291
4.345995  328.504913
4.354656  326.721985
4.363316  324.720001
4.371975  322.507690
4.380635  320.101501
4.389296  317.524994
4.397956  314.807892
4.406616  311.985809
4.415276  309.098511
4.423936  306.188690
4.432596  303.300995
4.441256  300.480011
4.449916  297.769012
4.458577  295.208588
4.467237  292.835297
4.475896  290.680786
4.484556  288.771515
4.493217  287.128510
4.501877  285.767487
4.510537  284.699799
4.519197  283.932800
4.527857  283.471008
4.536517  283.316803
  
0.000000  350.180908
0.000000  348.422302
0.000000  346.770508
0.000000  345.233490
0.000000  343.819092
0.000000  342.534302
0.000000  341.385193
0.000000  340.375793
0.000000  339.508698
0.000000  338.783508
0.000000  338.197815
0.000000  337.746399
0.000000  337.422089
0.000000  337.215698
0.000000  337.116608
0.000000  337.113190
0.000000  337.193787
0.000000  337.346191
0.000000  337.133606
0.000000  336.633789
0.000000  336.135986
0.000000  335.609497
0.000000  335.021515
0.000000  334.338593
0.000000  333.528809
0.000000  332.562805
0.000000  331.415497
0.000000  330.067291
0.000000  328.504913
0.000000  326.721985
0.000000  324.720001
0.000000  322.507690
0.000000  320.101501
0.000000  317.524994
0.000000  314.807892
0.000000  311.985809
0.000000  309.098511
0.000000  306.188690
0.000000  303.300995
0.000000  300.480011
0.000000  297.769012
0.000000  295.208588
0.000000  292.835297
0.000000  290.680786
0.000000  288.771515
0.000000  287.128510
0.000000  285.767487
0.576802  284.699799
0.594122  283.932800
0.611443  283.471008
0.628763  283.316803
0.641010  294.956909
0.653257  295.638885
0.665505  296.762787
0.677752  298.311005
0.689999  300.261597
0.702247  302.589905
0.714494  305.271088
0.726742  308.281189
0.738989  311.282104
0.751237  314.318115
0.763484  317.348297
0.775732  320.306610
0.787979  323.134705
0.800227  325.783997
0.812474  328.216614
0.824722  330.404999
0.836969  332.331085
0.849216  333.983795
0.861464  335.357086
0.873711  336.447998
0.885958  337.255310
0.898206  337.779114
0.910453  338.021515
0.922701  337.988495
0.934948  337.691498
0.947196  337.149811
0.959443  336.392090
0.971691  335.457001
0.983938  334.392303
0.996186  333.252991
1.008433  332.098511
1.020681  330.989288
1.032928  329.983704
1.045176  329.136200
1.057423  328.495911
1.069670  328.105804
1.081918  328.002808
1.094165  328.216095
1.106413  328.764709
1.118660  329.654114
1.130907  330.870605
1.143155  332.376801
1.155403  334.108490
1.167650  335.975006
1.179897  337.863403
1.192145  339.647400
1.204393  341.199493
1.216640  342.403107
1.228887  343.165405
1.241135  343.426300
1.253383  343.315704
1.265630  342.982513
1.277877  342.423889
1.290124  341.635101
1.302373  340.611206
1.314620  339.347809
1.326867  337.842102
1.339114  336.093597
1.351363  334.104889
1.363610  331.881012
1.375857  329.428986
1.388104  326.756409
1.400352  323.869598
1.412600  320.771790
1.424847  317.461395
1.437094  313.930908
1.449342  310.165497
1.461589  306.143707
1.473836  301.837891
1.486084  297.216187
1.498332  292.244385
1.510579  286.888611
1.522826  281.118805
1.535073  274.910797
1.547322  268.249390
1.559569  261.129608
1.571816  253.558304
1.584063  245.553604
1.596312  237.144104
1.608559  228.366501
1.620806  219.262207
1.633053  209.873795
1.645301  200.240906
1.657548  190.396103
1.669796  180.361694
1.682043  170.147797
1.694291  159.751297
1.706538  149.156998
1.718785  138.339996
1.731032  127.269402
1.743281  115.912804
1.755528  104.241302
1.767775  92.234200
1.780022  79.882698
1.792271  67.193001
1.804518  54.187599
1.816765  40.905602
1.829012  27.400999
1.841260  13.740600
1.853508  0.000000
1.868507  15.688400
1.883508  31.310101
1.898508  46.794399
1.913507  62.064301
1.928507  77.036499
1.943508  91.623901
1.958508  105.740799
1.973507  119.308601
1.988507  132.260803
2.003508  144.548401
2.018507  156.143906
2.033507  167.043503
2.048507  177.268402
2.063508  186.864807
2.078508  195.900894
2.093507  204.461304
2.108507  212.638306
2.123508  220.520004
2.138508  228.178406
2.153507  235.658600
2.168507  242.973206
2.183508  250.101501
2.198508  256.994812
2.213508  263.585693
2.228507  269.800415
2.243509  275.570312
2.258508  280.843689
2.273508  285.594788
2.288507  289.828613
2.303509  293.583801
2.318508  296.931000
2.333508  299.966309
2.348508  302.799500
2.363509  305.536499
2.378509  308.261597
2.393508  311.024689
2.408508  313.841095
2.423509  316.702698
2.438509  319.594604
2.453508  322.509094
2.468508  325.450500
2.483509  328.429901
2.498509  331.453491
2.513509  334.508698
2.528508  337.555908
2.543509  340.528687
2.558509  343.345093
2.573509  345.925995
2.588508  348.213013
2.603510  350.180908
2.618510  351.840912
2.633510  353.233887
2.648510  354.418793
2.663510  355.457703
2.678511  356.403290
2.693510  357.290985
2.708510  358.135590
2.723510  358.933289
2.738511  359.666290
2.753510  360.309387
2.768510  360.836090
2.783510  361.223511
2.798511  361.456207
2.813510  361.527100
2.828511  361.437592
2.843510  361.195190
2.858511  360.810089
2.873510  360.291901
2.888510  359.646515
2.903510  358.873108
2.918511  357.963989
2.933511  356.905090
2.948511  355.677399
2.963510  354.260498
2.978511  352.635406
2.993511  350.788208
3.008511  348.712708
3.023510  346.412292
3.038511  343.901215
3.053511  341.204010
3.068511  338.354492
3.083511  335.393311
3.098511  332.363586
3.113511  329.307190
3.128511  326.260193
3.143511  323.249298
3.158512  320.291412
3.173511  317.395111
3.188511  314.564911
3.203511  311.806396
3.218512  309.131104
3.233511  306.559998
3.248512  304.124512
3.263511  301.866302
3.278512  299.833588
3.293511  298.078308
3.308511  296.650604
3.323511  295.595093
3.338512  294.946899
3.353512  294.728302
3.368511  294.946899
3.383512  295.595093
3.398512  296.650604
3.413512  298.078308
3.428511  299.833588
3.443512  301.866302
3.458512  304.124512
3.473512  306.559998
3.488511  309.131104
3.503512  311.806396
3.518512  314.564911
3.533512  317.395111
3.548512  320.291412
3.563512  323.249298
3.578512  326.260193
3.593512  329.307190
3.608512  332.363586
3.623513  335.393311
3.638512  338.354492
3.653512  341.204010
3.668512  343.901215
3.683513  346.412292
3.698512  348.712708
3.713512  350.788208
3.728512  352.635406
3.743513  354.260498
3.758512  355.677399
3.773513  356.905090
3.788512  357.963989
3.803513  358.873108
3.818513  359.646515
3.833513  360.291901
3.848512  360.810089
3.863513  361.195190
3.878513  361.437592
3.893513  361.527100
3.908512  361.456207
3.923513  361.223511
3.938513  360.836090
3.953513  360.309387
3.968513  359.666290
3.983513  358.933289
3.998513  358.135590
4.013513  357.290985
4.028512  356.403290
4.043513  355.457703
4.058513  354.418793
4.073513  353.233887
4.088512  351.840912
4.103513  350.180908
4.112174  350.089508
4.120833  349.818390
4.129493  349.376709
4.138153  348.779114
4.146814  348.045105
4.155474  347.198486
4.164134  346.266205
4.172793  345.276611
4.181454  344.258789
4.190114  343.240814
4.198774  342.248291
4.207434  341.303009
4.216094  340.422211
4.224754  339.616791
4.233414  338.891296
4.242074  338.243103
4.250735  337.662598
4.259395  337.558807
4.268054  337.820496
4.276714  338.120605
4.285375  338.449585
4.294035  338.798492
4.302695  339.159302
4.311355  339.524902
4.320015  339.889008
4.328675  340.246094
4.337335  340.591492
4.345995  340.921509
4.354656  341.232910
4.363316  341.523499
4.371975  341.791504
4.380635  342.035889
4.389296  342.256287
4.397956  342.452698
4.406616  342.625793
4.415276  342.776489
4.423936  342.906006
4.432596  343.015900
4.441256  343.107910
4.449916  343.183807
4.458577  343.245392
4.467237  343.294586
4.475896  343.333313
4.484556  343.363007
4.493217  343.385315
4.501877  343.401703
4.510537  343.413208
4.519197  343.420685
4.527857  343.424988
4.536517  343.426300
  
0.000000  350.180908
0.000000  350.089508
0.000000  349.818390
0.000000  349.376709
0.000000  348.779114
0.000000  348.045105
0.000000  347.198486
0.000000  346.266205
0.000000  345.276611
0.000000  344.258789
0.000000  343.240814
0.000000  342.248291
0.000000  341.303009
0.000000  340.422211
0.000000  339.616791
0.000000  338.891296
0.000000  338.243103
0.000000  337.662598
0.000000  337.558807
0.000000  337.820496
0.000000  338.120605
0.000000  338.449585
0.000000  338.798492
0.000000  339.159302
0.000000  339.524902
0.000000  339.889008
0.000000  340.246094
0.000000  340.591492
0.000000  340.921509
0.000000  341.232910
0.000000  341.523499
0.000000  341.791504
0.000000  342.035889
0.000000  342.256287
0.000000  342.452698
0.000000  342.625793
0.000000  342.776489
0.000000  342.906006
0.000000  343.015900
0.000000  343.107910
0.000000  343.183807
0.000000  343.245392
0.000000  343.294586
0.000000  343.333313
0.000000  343.363007
0.000000  343.385315
0.000000  343.401703
0.576802  343.413208
0.594122  343.420685
0.611443  343.424988
0.628763  343.426300
0.641010  294.971985
0.653257  295.696686
0.665505  296.883789
0.677752  298.502411
0.689999  300.510498
0.702247  302.856293
0.714494  305.479095
0.726742  308.311493
0.738989  311.598114
0.751237  315.201508
0.763484  319.072693
0.775732  323.192993
0.787979  327.542297
0.800227  332.097992
0.812474  336.833496
0.824722  341.717804
0.836969  346.716187
0.849216  351.791809
0.861464  356.907501
0.873711  362.028503
0.885958  367.125305
0.898206  372.174011
0.910453  377.156494
0.922701  382.057190
0.934948  386.860199
0.947196  391.548187
0.959443  396.104095
0.971691  400.515503
0.983938  404.777588
0.996186  408.893188
1.008433  412.869385
1.020681  416.713715
1.032928  420.429199
1.045176  424.012695
1.057423  427.453094
1.069670  430.733093
1.081918  433.830505
1.094165  436.720703
1.106413  439.380402
1.118660  441.789307
1.130907  443.933014
1.143155  445.803986
1.155403  447.402496
1.167650  448.735901
1.179897  449.817596
1.192145  450.665192
1.204393  451.298004
1.216640  451.734314
1.228887  451.989410
1.241135  452.073303
1.253383  451.989594
1.265630  451.769287
1.277877  451.488708
1.290124  451.234314
1.302373  451.069702
1.314620  451.019989
1.326867  451.071808
1.339114  451.182098
1.351363  451.289307
1.363610  451.322815
1.375857  451.210114
1.388104  450.881012
1.400352  450.271088
1.412600  449.322205
1.424847  447.983185
1.437094  446.209503
1.449342  443.962494
1.461589  441.209015
1.473836  437.920593
1.486084  434.073792
1.498332  429.649689
1.510579  424.633789
1.522826  419.014893
1.535073  412.783691
1.547322  405.930206
1.559569  398.440613
1.571816  390.294708
1.584063  381.464294
1.596312  371.912292
1.608559  361.594208
1.620806  350.462097
1.633053  338.467987
1.645301  325.570312
1.657548  311.738007
1.669796  296.956299
1.682043  281.228790
1.694291  264.580688
1.706538  247.058105
1.718785  228.727493
1.731032  209.672302
1.743281  189.989197
1.755528  169.782593
1.767775  149.158798
1.780022  128.219696
1.792271  107.057297
1.804518  85.749298
1.816765  64.355598
1.829012  42.918098
1.841260  21.462000
1.853508  0.000000
1.868507  25.557501
1.883508  51.057800
1.898508  76.442200
1.913507  101.648399
1.928507  126.603897
1.943508  151.220993
1.958508  175.391602
1.973507  198.987305
1.988507  221.863998
2.003508  243.870407
2.018507  264.859497
2.033507  284.701599
2.048507  303.296600
2.063508  320.583313
2.078508  336.545105
2.093507  351.210388
2.108507  364.646210
2.123508  376.946014
2.138508  388.213593
2.153507  398.544891
2.168507  408.011505
2.183508  416.648895
2.198508  424.451904
2.213508  431.376801
2.228507  437.350800
2.243509  442.285004
2.258508  446.089905
2.273508  448.689911
2.288507  450.036591
2.303509  450.117798
2.318508  448.962585
2.333508  446.642700
2.348508  443.269104
2.363509  438.985199
2.378509  433.957001
2.393508  428.360901
2.408508  422.371307
2.423509  416.148804
2.438509  409.830292
2.453508  403.523590
2.468508  397.304688
2.483509  391.220398
2.498509  385.294586
2.513509  379.537506
2.528508  373.956909
2.543509  368.570404
2.558509  363.416199
2.573509  358.562286
2.588508  354.108398
2.603510  350.180908
2.618510  351.840912
2.633510  353.233887
2.648510  354.418793
2.663510  355.457703
2.678511  356.403290
2.693510  357.290985
2.708510  358.135590
2.723510  358.933289
2.738511  359.666290
2.753510  360.309387
2.768510  360.836090
2.783510  361.223511
2.798511  361.456207
2.813510  361.527100
2.828511  361.437592
2.843510  361.195190
2.858511  360.810089
2.873510  360.291992
2.888510  359.646515
2.903510  358.873108
2.918511  357.964111
2.933511  356.905090
2.948511  355.677399
2.963510  354.260498
2.978511  352.635406
2.993511  350.788208
3.008511  348.712708
3.023510  346.412292
3.038511  344.073395
3.053511  342.465790
3.068511  340.217010
3.083511  337.389801
3.098511  334.093994
3.113511  330.474701
3.128511  326.696289
3.143511  323.249298
3.158512  320.291412
3.173511  317.395111
3.188511  314.564911
3.203511  311.806396
3.218512  309.131195
3.233511  306.559998
3.248512  304.124603
3.263511  301.866302
3.278512  299.833588
3.293511  298.169312
3.308511  296.762207
3.323511  295.666901
3.338512  294.968506
3.353512  294.728302
3.368511  294.968506
3.383512  295.666901
3.398512  296.762207
3.413512  298.169312
3.428511  299.833588
3.443512  301.866302
3.458512  304.124603
3.473512  306.559998
3.488511  309.131195
3.503512  311.806396
3.518512  314.564911
3.533512  317.395111
3.548512  320.291412
3.563512  323.249298
3.578512  326.696289
3.593512  330.474701
3.608512  334.093994
3.623513  337.389801
3.638512  340.217010
3.653512  342.465790
3.668512  344.073395
3.683513  346.412292
3.698512  348.712708
3.713512  350.788208
3.728512  352.635406
3.743513  354.260498
3.758512  355.677399
3.773513  356.905090
3.788512  357.964111
3.803513  358.873108
3.818513  359.646515
3.833513  360.291992
3.848512  360.810089
3.863513  361.195190
3.878513  361.437592
3.893513  361.527100
3.908512  361.456207
3.923513  361.223511
3.938513  360.836090
3.953513  360.309387
3.968513  359.666290
3.983513  358.933289
3.998513  358.135590
4.013513  357.290985
4.028512  356.403290
4.043513  355.457703
4.058513  354.418793
4.073513  353.233887
4.088512  351.840912
4.103513  350.180908
4.112174  352.038300
4.120833  353.986694
4.129493  356.019012
4.138153  358.128510
4.146814  360.309296
4.155474  362.556091
4.164134  364.864105
4.172793  367.229187
4.181454  369.647614
4.190114  372.116089
4.198774  374.631500
4.207434  377.190887
4.216094  379.791107
4.224754  382.428986
4.233414  385.101013
4.242074  387.803009
4.250735  390.530304
4.259395  393.277802
4.268054  396.039398
4.276714  398.808685
4.285375  401.578613
4.294035  404.341400
4.302695  407.089294
4.311355  409.814301
4.320015  412.508514
4.328675  415.164093
4.337335  417.773804
4.345995  420.330505
4.354656  422.827698
4.363316  425.259094
4.371975  427.618805
4.380635  429.901398
4.389296  432.101288
4.397956  434.213196
4.406616  436.231903
4.415276  438.152313
4.423936  439.969299
4.432596  441.677612
4.441256  443.272491
4.449916  444.748810
4.458577  446.101807
4.467237  447.326996
4.475896  448.419891
4.484556  449.376495
4.493217  450.192902
4.501877  450.865692
4.510537  451.392212
4.519197  451.769989
4.527857  451.997406
4.536517  452.073303
  
0.000000  350.180908
0.000000  352.038300
0.000000  353.986694
0.000000  356.019012
0.000000  358.128510
0.000000  360.309296
0.000000  362.556091
0.000000  364.864105
0.000000  367.229187
0.000000  369.647614
0.000000  372.116089
0.000000  374.631500
0.000000  377.190887
0.000000  379.791107
0.000000  382.428986
0.000000  385.101013
0.000000  387.803009
0.000000  390.530304
0.000000  393.277802
0.000000  396.039398
0.000000  398.808685
0.000000  401.578613
0.000000  404.341400
0.000000  407.089294
0.000000  409.814301
0.000000  412.508514
0.000000  415.164093
0.000000  417.773804
0.000000  420.330505
0.000000  422.827698
0.000000  425.259094
0.000000  427.618805
0.000000  429.901398
0.000000  432.101288
0.000000  434.213196
0.000000  436.231903
0.000000  438.152313
0.000000  439.969299
0.000000  441.677612
0.000000  443.272491
0.000000  444.748810
0.000000  446.101807
0.000000  447.326996
0.000000  448.419891
0.000000  449.376495
0.000000  450.192902
0.000000  450.865692
0.576802  451.392212
0.594122  451.769989
0.611443  451.997406
0.628763  452.073303
0.641010  912.143982
0.653257  911.597595
0.665505  910.654785
0.677752  909.265198
0.689999  907.354980
0.702247  904.825195
0.714494  901.550476
0.726742  897.381897
0.738989  892.151123
0.751237  885.680603
0.763484  877.797974
0.775732  868.355530
0.787979  857.253479
0.800227  844.466797
0.812474  830.072571
0.824722  814.274780
0.836969  797.425110
0.849216  780.034424
0.861464  762.773010
0.873711  746.454712
0.885958  732.001099
0.898206  720.384583
0.910453  712.549377
0.922701  709.318787
0.934948  711.302490
0.947196  718.822815
0.959443  731.878296
0.971691  750.155396
0.983938  773.082825
0.996186  799.913391
1.008433  829.812805
1.020681  861.936218
1.032928  895.485474
1.045176  929.745300
1.057423  943.557617
1.069670  948.984680
1.081918  953.236328
1.094165  939.991882
1.106413  927.295715
1.118660  915.519592
1.130907  904.982178
1.143155  895.923889
1.155403  888.486694
1.167650  882.699524
1.179897  878.474915
1.192145  875.620178
1.204393  873.864929
1.216640  872.905518
1.228887  872.462830
1.241135  872.338989
1.253383  876.248474
1.265630  887.603882
1.277877  905.349915
1.290124  927.920227
1.302373  953.464111
1.314620  980.087524
1.326867  985.070984
1.339114  978.452271
1.351363  972.882874
1.363610  968.823792
1.375857  966.643921
1.388104  966.587524
1.400352  968.752380
1.412600  973.080322
1.424847  979.363281
1.437094  987.264587
1.449342  996.351196
1.461589  1006.133423
1.473836  1016.107727
1.486084  1021.581726
1.498332  1020.669983
1.510579  1019.970093
1.522826  1019.426514
1.535073  1018.994202
1.547322  1018.635010
1.559569  1018.315613
1.571816  1018.007202
1.584063  1017.687378
1.596312  1017.342712
1.608559  1016.970703
1.620806  1016.581421
1.633053  1016.197571
1.645301  1015.852173
1.657548  1015.585327
1.669796  1015.439392
1.682043  1015.454712
1.694291  1015.663879
1.706538  1016.088501
1.718785  1016.735596
1.731032  1017.595825
1.743281  1018.643005
1.755528  1019.835693
1.767775  1021.118896
1.780022  1022.428101
1.792271  1023.693909
1.804518  1024.846191
1.816765  1025.819946
1.829012  1026.558960
1.841260  1027.020264
1.853508  1027.177246
1.868507  1027.196777
1.883508  1027.249146
1.898508  1027.314941
1.913507  1027.362427
1.928507  1027.349487
1.943508  1027.224243
1.958508  1026.925659
1.973507  1026.383423
1.988507  1025.516235
2.003508  1024.227905
2.018507  1022.402222
2.033507  1019.895081
2.048507  1016.530823
2.063508  1012.105774
2.078508  1006.410522
2.093507  999.264282
2.108507  990.543701
2.123508  980.190979
2.138508  968.213684
2.153507  954.697388
2.168507  939.832275
2.183508  923.942627
2.198508  907.505676
2.213508  891.156494
2.228507  875.672974
2.243509  861.941223
2.258508  850.895020
2.273508  843.433716
2.288507  840.317810
2.303509  842.055176
2.318508  848.793030
2.333508  860.226013
2.348508  875.521301
2.363509  893.235596
2.378509  911.233093
2.393508  927.065308
2.408508  939.816895
2.423509  950.978516
2.438509  961.948730
2.453508  972.643372
2.468508  981.335999
2.483509  984.253296
2.498509  979.075684
2.513509  968.743530
2.528508  956.721680
2.543509  945.114502
2.558509  935.161316
2.573509  927.608887
2.588508  922.908813
2.603510  921.314209
2.618510  922.906372
2.633510  927.576599
2.648510  934.996094
2.663510  944.609680
2.678511  955.673889
2.693510  967.344910
2.708510  978.802185
2.723510  989.375305
2.738511  998.634888
2.753510  1006.417725
2.768510  1012.787109
2.783510  1017.953613
2.798511  1022.190796
2.813510  1025.767334
2.828511  1028.901001
2.843510  1031.732178
2.858511  1034.310913
2.873510  1031.226440
2.888510  974.343384
2.903510  915.532471
2.918511  856.545410
2.933511  799.399719
2.948511  746.368408
2.963510  699.884705
2.978511  662.326416
2.993511  635.661316
3.008511  621.017883
3.023510  618.354004
3.038511  626.422180
3.053511  643.079285
3.068511  665.778992
3.083511  692.025696
3.098511  719.664001
3.113511  747.004089
3.128511  772.835327
3.143511  796.381226
3.158512  817.231628
3.173511  835.265808
3.188511  850.577820
3.203511  863.403870
3.218512  874.058289
3.233511  882.876526
3.248512  890.171387
3.263511  896.202820
3.278512  901.161682
3.293511  905.168396
3.308511  908.282288
3.323511  910.519104
3.338512  911.870483
3.353512  912.322876
3.368511  911.870483
3.383512  910.519104
3.398512  908.282288
3.413512  905.168396
3.428511  901.161682
3.443512  896.202820
3.458512  890.171387
3.473512  882.876526
3.488511  874.058289
3.503512  863.403870
3.518512  850.577820
3.533512  835.265808
3.548512  817.231628
3.563512  796.381226
3.578512  772.835327
3.593512  747.004089
3.608512  719.664001
3.623513  692.025696
3.638512  665.778992
3.653512  643.079285
3.668512  626.422180
3.683513  618.354004
3.698512  621.017883
3.713512  635.661316
3.728512  662.326416
3.743513  699.884705
3.758512  746.368408
3.773513  799.399719
3.788512  856.545410
3.803513  915.532471
3.818513  974.343384
3.833513  1031.226440
3.848512  1034.310913
3.863513  1031.732178
3.878513  1028.901001
3.893513  1025.767334
3.908512  1022.190796
3.923513  1017.953613
3.938513  1012.787109
3.953513  1006.417725
3.968513  998.634888
3.983513  989.375305
3.998513  978.802185
4.013513  967.344910
4.028512  955.673889
4.043513  944.609680
4.058513  934.996094
4.073513  927.576599
4.088512  922.906372
4.103513  921.314209
4.112174  921.236511
4.120833  921.012390
4.129493  920.667175
4.138153  920.240723
4.146814  919.784485
4.155474  919.356812
4.164134  919.019104
4.172793  918.830811
4.181454  918.845520
4.190114  919.107422
4.198774  919.648376
4.207434  920.486572
4.216094  921.624512
4.224754  923.049316
4.233414  924.732788
4.242074  926.631897
4.250735  928.689880
4.259395  930.837830
4.268054  932.996582
4.276714  935.079285
4.285375  936.994324
4.294035  938.649170
4.302695  939.954712
4.311355  940.829102
4.320015  941.203125
4.328675  941.023621
4.337335  940.256592
4.345995  938.889099
4.354656  936.929871
4.363316  934.408325
4.371975  931.372498
4.380635  927.886292
4.389296  924.025574
4.397956  919.874695
4.406616  915.522278
4.415276  911.057983
4.423936  906.568970
4.432596  902.137390
