51.098 39.714 37.508 37.464
96.360 88.591 86.549 86.523
110.375 65.691 64.878 64.729
122.616 74.223 69.970 69.871
98.039 64.181 61.931 61.806
71.931 42.649 38.682 38.636
65.939 58.196 58.004 58.006
67.368 23.887 22.849 22.782
202.905 202.798 187.177 187.051
120.349 66.257 63.100 62.663
35.048 26.553 25.462 24.837
64.728 42.337 40.930 40.869
59.745 52.989 53.895 53.805
64.286 57.604 57.884 57.835
137.280 122.671 121.825 121.376
188.291 185.170 184.580 184.475
61.175 58.740 58.165 56.474
156.659 145.148 142.834 142.656
187.267 150.112 149.197 147.148
219.851 200.686 199.880 197.798
145.266 140.514 139.877 136.976
38.633 34.379 33.299 33.221
68.148 34.759 33.470 33.407
42.832 41.455 41.042 40.805
148.670 103.238 102.704 102.484
54.107 53.040 52.559 52.455
180.080 180.052 177.038 175.756
216.447 106.061 104.459 101.100
67.495 65.230 64.984 64.694
241.642 172.674 171.751 171.467
148.980 145.933 145.572 145.475
244.959 192.908 192.978 192.872
275.971 277.153 167.692 161.175
73.977 69.929 69.808 69.721
213.055 220.888 134.974 131.939
275.653 280.942 138.317 136.278
71.480 68.497 67.494 65.436
221.646 218.980 179.479 179.821
96.896 93.892 92.939 90.816
198.609 154.791 153.674 151.727
243.634 192.535 192.417 191.672
35.214 24.054 23.570 23.617
225.850 118.137 115.015 114.955
207.492 207.500 177.969 178.297
266.210 258.686 94.150 93.881
19.029 15.999 15.715 15.681
102.124 99.335 98.931 95.699
49.522 34.879 33.547 33.294
295.637 192.718 191.232 191.197
193.023 138.471 135.142 134.392
2.088 1.587 0.727 0.872
51.098 39.714 37.508 37.464
237.453 239.233 238.614 182.298
153.447 155.614 76.893 77.366
60.863 51.037 49.041 48.936
145.684 144.731 144.345 144.248
141.369 129.510 127.918 127.780
86.259 78.018 76.650 76.587
128.045 98.507 96.539 96.445
167.650 168.366 123.986 124.091
50.348 47.999 46.892 46.748
139.006 118.369 115.159 114.454
38.497 35.691 35.443 35.008
63.954 60.500 59.946 59.821
218.494 218.647 122.252 120.189
31.001 26.094 25.874 25.832
36.598 27.336 25.026 24.882
84.333 82.627 81.890 81.693
281.972 91.231 86.910 86.928
71.230 64.614 64.197 64.170
127.048 111.417 108.250 108.242
109.915 64.332 63.263 63.209
139.120 126.432 125.821 125.830
143.238 142.138 142.527 142.219
67.278 60.827 59.199 59.070
118.357 113.154 61.761 61.914
206.020 128.076 126.517 124.610
149.524 126.258 124.328 124.147
53.263 51.388 50.790 50.805
37.347 36.463 35.439 35.527
88.125 82.667 82.705 82.683
131.443 123.743 118.365 118.222
86.137 85.190 66.931 67.310
41.023 39.683 38.934 38.973
51.104 18.400 17.994 18.005
43.915 40.000 39.666 39.631
90.009 89.453 76.475 76.563
142.378 108.883 108.172 107.973
185.122 184.259 184.297 184.283
105.194 102.061 57.947 56.732
91.825 92.496 57.319 55.797
38.391 20.982 21.314 21.453
92.893 51.478 48.402 48.437
63.686 57.070 54.910 54.645
294.798 292.274 129.140 126.099
243.689 246.740 132.327 129.584
162.940 162.061 112.620 97.520
67.368 23.887 22.849 22.782
42.832 41.455 41.042 40.805
295.637 192.718 191.232 191.197
35.214 24.054 23.570 23.617
347.988 342.251 342.2595344960000.000
35.048 26.553 25.462 24.837
25.599 24.827 24.863 24.855
38.633 34.379 33.299 33.221
164.208 163.806 144.809 144.736
34.600 33.926 33.855 33.829
100.977 68.199 66.169 66.121
69.164 66.844 66.642 66.917
367.651 361.126 360.715 360.785
232.573 233.681 138.725 136.047
317.806 175.242 170.226 169.337
292.475 248.900 216.545 215.962
31.666 18.616 18.298 18.301
161.405 157.653 157.154 156.790
232.723 225.925 226.435 226.308
286.894 179.570 176.891 176.019
121.745 117.674 117.240 115.847
181.644 172.796 172.980 172.943
166.113 165.308 76.477 76.090
166.102 161.143 161.178 161.241
233.281 192.681 190.419 190.477
146.633 141.956 141.157 141.134
142.176 145.194 100.656 100.424
150.675 71.428 70.925 70.947
75.776 58.456 57.883 57.809
192.876 192.785 180.104 179.314
293.156 292.637 291.713 144.324
37.347 36.463 35.439 35.527
109.915 64.332 63.263 63.209
148.324 146.081 145.229 145.205
138.649 137.155 137.084 137.107
213.661 202.483 198.014 197.201
131.214 97.202 94.867 94.878
271.603 173.327 168.132 168.096
77.761 77.268 76.386 75.009
137.707 133.359 132.901 132.823
398.123 218.275 214.977 213.965
203.183 161.913 160.404 160.426
19.029 15.999 15.715 15.681
2.088 1.587 0.727 0.872
105.194 102.061 57.947 56.732
153.739 64.098 63.395 63.083
127.813 121.638 120.776 120.557
51.098 39.714 37.508 37.464
299.224 146.045 145.708 145.738
174.222 99.364 97.226 96.139
237.932 218.574 217.458 217.616
60.863 51.037 49.041 48.936
43.915 40.000 39.666 39.631
235.194 232.258 138.285 138.104
168.350 167.562 167.657 167.760
103.449 84.972 82.826 82.720
10.972 8.261 8.088 7.972
246.640 241.521 165.430 161.519
152.436 150.165 72.089 71.913
179.310 165.788 138.900 138.671
25.420 25.177 24.445 24.420
61.150 58.096 57.518 57.162
75.119 72.604 47.006 47.613
219.092 145.001 141.832 141.753
120.976 80.083 75.527 75.464
162.392 163.469 116.504 116.600
130.182 88.202 87.600 86.786
52.678 51.858 51.750 51.758
48.821 46.790 45.992 45.725
26.539 26.407 25.666 25.195
66.371 62.468 62.011 61.899
36.031 35.934 35.864 35.857
49.679 47.734 47.457 47.487
113.715 104.903 104.980 104.985
27.616 25.972 25.630 25.584
66.283 38.330 35.349 35.047
57.256 49.460 48.781 48.677
107.314 106.207 69.250 66.882
61.676 61.204 47.157 47.319
70.911 67.422 67.226 67.434
55.388 41.731 38.189 38.173
95.024 93.729 93.335 93.063
96.530 90.478 89.933 89.880
95.975 93.578 63.062 63.301
66.034 63.634 38.732 38.878
50.331 48.413 34.324 34.460
118.872 116.229 90.450 89.916
106.429 101.558 71.551 72.022
79.305 76.650 56.219 56.303
133.391 134.946 72.831 69.271
200.541 197.459 93.530 92.539
85.226 83.707 82.307 81.555
70.721 69.221 41.080 41.198
32.458 30.772 30.531 30.419
153.368 156.760 88.039 70.203
146.036 112.687 113.638 112.698
206.226 199.870 47.909 47.743
138.577 112.960 112.123 111.499
