 E(THz)     0.005     0.010     0.015     0.020     0.025     0.030     0.035     0.040     0.045     0.050
 15.1156  -0.00038  -0.00036  -0.00032  -0.00030  -0.00030  -0.00029  -0.00029  -0.00029  -0.00028  -0.00028
 15.4372  -0.00003  -0.00003  -0.00003  -0.00003  -0.00003  -0.00003  -0.00003  -0.00003  -0.00002  -0.00002
 15.7588  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
 16.0804  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
 16.4020  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
 16.7236  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
 17.0452  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
 17.3668  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
 17.6884  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
 18.0101  -0.00001  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
 18.3317  -0.00029  -0.00021  -0.00017  -0.00016  -0.00015  -0.00015  -0.00015  -0.00015  -0.00015  -0.00015
 18.6533  -0.00533  -0.00382  -0.00317  -0.00292  -0.00283  -0.00277  -0.00274  -0.00272  -0.00270  -0.00268
 18.9749  -0.02907  -0.02086  -0.01727  -0.01595  -0.01541  -0.01512  -0.01494  -0.01481  -0.01470  -0.01461
 19.2965   0.02891   0.02074   0.01717   0.01587   0.01533   0.01504   0.01486   0.01473   0.01462   0.01453
 19.6181   0.41050   0.29455   0.24385   0.22530   0.21766   0.21360   0.21104   0.20919   0.20767   0.20634
 19.9397   0.57650   0.41338   0.34217   0.31611   0.30539   0.29969   0.29610   0.29350   0.29138   0.28951
 20.2613   0.16699   0.11655   0.09574   0.08819   0.08509   0.08348   0.08250   0.08181   0.08127   0.08079
 20.5829  -0.05054  -0.04393  -0.03815  -0.03588  -0.03491  -0.03433  -0.03387  -0.03348  -0.03313  -0.03282
 20.9045   0.08670   0.10114   0.09289   0.08899   0.08721   0.08581   0.08441   0.08303   0.08170   0.08050
 21.2261   0.35232   0.39136   0.35687   0.34100   0.33374   0.32812   0.32260   0.31718   0.31198   0.30720
 21.5477   0.29237   0.31559   0.28548   0.27238   0.26680   0.26300   0.25959   0.25645   0.25362   0.25119
 21.8693   0.26798   0.21234   0.17188   0.16058   0.15930   0.16328   0.17032   0.17935   0.18964   0.20086
 22.1910   0.34761   0.25826   0.20292   0.18841   0.18760   0.19443   0.20584   0.22021   0.23644   0.25400
 22.5126   0.11867   0.08912   0.07038   0.06542   0.06510   0.06734   0.07110   0.07586   0.08124   0.08707
 22.8342  -0.01774  -0.01359  -0.01083  -0.01009  -0.01002  -0.01033  -0.01086  -0.01153  -0.01229  -0.01312
 23.1558  -0.00978  -0.00745  -0.00593  -0.00552  -0.00548  -0.00566  -0.00596  -0.00633  -0.00676  -0.00722
 23.4774  -0.00096  -0.00073  -0.00058  -0.00054  -0.00054  -0.00055  -0.00058  -0.00062  -0.00066  -0.00070
 23.7990  -0.00003  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002
 24.1206  -0.00002  -0.00001  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002
 24.4422  -0.00073  -0.00069  -0.00070  -0.00073  -0.00076  -0.00078  -0.00080  -0.00082  -0.00084  -0.00086
 24.7638  -0.01397  -0.01288  -0.01295  -0.01333  -0.01374  -0.01408  -0.01439  -0.01469  -0.01499  -0.01531
 25.0854  -0.09010  -0.08028  -0.07963  -0.08064  -0.08218  -0.08358  -0.08480  -0.08595  -0.08708  -0.08824
 25.4070  -0.01961  -0.01047  -0.00609   0.00069   0.00561   0.00924   0.01251   0.01587   0.01940   0.02311
 25.7286   1.18197   1.03882   1.03142   1.05127   1.07654   1.09836   1.11735   1.13536   1.15320   1.17150
 26.0503   2.63616   2.34334   2.30190   2.28510   2.29731   2.31461   2.32964   2.34244   2.35401   2.36561
 26.3719   1.73138   1.72785   1.71084   1.66109   1.64056   1.63295   1.62732   1.62105   1.61418   1.60743
 26.6935   0.28844   0.46896   0.50715   0.49821   0.48671   0.47639   0.46617   0.45589   0.44581   0.43619
 27.0151   0.01035   0.06933   0.10504   0.11938   0.12026   0.11517   0.10781   0.09978   0.09173   0.08395
 27.3367   0.37602   0.22692   0.23379   0.24010   0.23854   0.23408   0.22921   0.22457   0.22025   0.21625
 27.6583   1.18362   0.88907   0.91757   0.93638   0.93694   0.93126   0.92478   0.91889   0.91376   0.90931
 27.9799   1.52905   1.55089   1.63419   1.68859   1.72214   1.74122   1.75169   1.75736   1.76080   1.76301
 28.3015   1.49382   2.20641   2.39847   2.51270   2.60454   2.66571   2.70329   2.72737   2.74525   2.75994
 28.6231   2.19905   2.71478   2.90269   3.00597   3.08715   3.13586   3.15982   3.17108   3.17729   3.18187
 28.9447   3.77485   3.36592   3.37763   3.39554   3.42194   3.43403   3.43044   3.41808   3.40164   3.38411
 29.2663   3.36380   2.99787   3.00313   3.03554   3.07282   3.09438   3.10176   3.10079   3.09487   3.08625
 29.5879   2.01381   2.52269   2.65785   2.74545   2.81788   2.86831   2.90403   2.93109   2.95157   2.96616
 29.9095   1.88455   2.52370   2.62740   2.68796   2.74619   2.79108   2.82465   2.85079   2.87124   2.88614
 30.2312   2.58413   2.23009   2.19475   2.22578   2.27522   2.31581   2.34580   2.36920   2.38940   2.40771
 30.5528   2.86588   1.94263   1.80525   1.80777   1.85330   1.89647   1.92978   1.95598   1.97880   2.00049
 30.8744   2.05464   1.80025   1.72294   1.71788   1.75205   1.78542   1.81080   1.83020   1.84697   1.86342
 31.1960   1.63291   1.93692   1.96107   1.99044   2.04049   2.08274   2.11564   2.14274   2.16800   2.19369
 31.5176   2.37411   2.42305   2.45732   2.48109   2.51853   2.55131   2.57847   2.60271   2.62697   2.65234
 31.8392   2.55115   2.47524   2.54153   2.54556   2.54333   2.53677   2.52861   2.52216   2.51910   2.51922
 32.1608   1.67513   1.73785   1.82132   1.83565   1.82925   1.81309   1.79445   1.77803   1.76525   1.75591
 32.4824   0.89711   1.06511   1.19663   1.25342   1.27805   1.28447   1.28178   1.27629   1.27085   1.26653
 32.8040   1.17001   1.15535   1.26502   1.31543   1.34292   1.35799   1.36591   1.37046   1.37362   1.37638
 33.1256   1.67155   1.35433   1.35356   1.35688   1.36015   1.36681   1.37711   1.38939   1.40171   1.41310
 33.4472   1.10325   0.83486   0.75849   0.73299   0.72017   0.71452   0.71481   0.71871   0.72383   0.72894
 33.7688   0.91318   0.55693   0.43711   0.39135   0.36711   0.34970   0.33653   0.32672   0.31957   0.31478
 34.0905   2.03166   1.18235   0.93201   0.79655   0.71356   0.65879   0.62022   0.59160   0.56955   0.55233
 34.4121   2.11906   1.69258   1.52172   1.40035   1.32350   1.27434   1.24152   1.21792   1.19937   1.18374
 34.7337   1.62070   1.81750   1.85268   1.83769   1.82803   1.82123   1.81609   1.81177   1.80765   1.80341
 35.0553   1.78729   2.01246   2.12564   2.17039   2.20565   2.23040   2.24796   2.26147   2.27248   2.28245
 35.3769   2.03904   2.05512   2.11039   2.15316   2.19835   2.23221   2.25670   2.27669   2.29457   2.31225
 35.6985   1.77228   1.75638   1.71952   1.71855   1.73284   1.74263   1.74744   1.75175   1.75745   1.76513
 36.0201   1.31281   1.50762   1.45414   1.40636   1.37276   1.34530   1.32288   1.30690   1.29692   1.29162
 36.3417   0.88815   1.21403   1.22473   1.18244   1.14215   1.10892   1.08298   1.06446   1.05221   1.04501
 36.6633   0.37033   0.70372   0.78186   0.78611   0.78132   0.77494   0.76860   0.76423   0.76210   0.76240
 36.9849   0.42217   0.50102   0.54174   0.55008   0.55450   0.55804   0.56119   0.56475   0.56906   0.57401
 37.3065   0.87020   0.88552   0.92465   0.95766   0.98160   0.99574   1.00557   1.01394   1.02266   1.03136
 37.6281   0.86497   1.09031   1.17478   1.24687   1.29863   1.32586   1.34019   1.34941   1.35747   1.36496
 37.9497   0.54380   0.77032   0.82987   0.87402   0.90733   0.92418   0.93098   0.93285   0.93317   0.93242
 38.2714   0.44152   0.55077   0.58759   0.60771   0.62345   0.63101   0.63269   0.63032   0.62668   0.62207
 38.5930   0.51641   0.51339   0.56276   0.58421   0.59554   0.60061   0.60231   0.60195   0.60116   0.60080
